Cluster Number, Weight Method, Reference Weight (factor 2), File Weight, Function Weight, Distance Function, Closest Centroids Init, Precision, Recall, Fmeasure, AdjustedPrecision, AverageClusterPrecision, AverageClusterRecall, AverageClusterAdjustedPrecision, MojoFM, SilhuetteIndex, NonExtremityClusterDistributionL5U100, IntraSimilarityReg1.0, IntraSimilarityReg2.0, IntraSimilarityReg3.0, IntraSimilarityReg4.0, IntraSimilarityReg5.0, IntraInterDistanceIntra1.0Inter1.0, AverageClusterIntraInterDistanceIntra1.0Inter1.0, Time Taken(ms), 
74, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 1, 1.0, 0.06542056, 0.122807026, 1.0, 0.21621622, 0.10416518, 0.21621622, 28.571426, 0.0, 0.0, 0.19042711, 0.16875544, 0.15046318, 0.13495344, 0.12174209, -0.80824834, NaN, 61, 
75, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 1, 1.0, 0.06308411, 0.11868131, 1.0, 0.2, 0.102181055, 0.2, 27.380955, 0.0, 0.0, 0.17754619, 0.15848376, 0.1422351, 0.1283281, 0.11637564, -0.81334525, NaN, 63, 
76, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 1, 1.0, 0.058411215, 0.11037527, 1.0, 0.19736843, 0.09537833, 0.19736843, 26.190477, 0.0, 0.0, 0.17655739, 0.15881194, 0.14360964, 0.13052444, 0.119207956, -0.8225642, NaN, 63, 
77, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 1, 1.0, 0.056074765, 0.10619469, 1.0, 0.18181819, 0.08347356, 0.18181819, 25.0, 0.0, 0.0, 0.16415124, 0.14887413, 0.13561194, 0.12405373, 0.113940954, -0.8287673, NaN, 64, 
78, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 1, 1.0, 0.05373832, 0.101995565, 1.0, 0.16666667, 0.08188627, 0.16666667, 23.809523, 0.0, 0.0, 0.15200415, 0.13909891, 0.12771127, 0.11763643, 0.10869919, -0.8352653, NaN, 64, 
79, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 1, 1.0, 0.05140187, 0.09777778, 1.0, 0.15189873, 0.08029896, 0.15189873, 22.619045, 0.0, 0.0, 0.13959886, 0.12865959, 0.11890869, 0.11019726, 0.10239648, -0.8398333, NaN, 65, 
80, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 1, 1.0, 0.049065422, 0.093541205, 1.0, 0.1375, 0.078711666, 0.1375, 21.428574, 0.0, 0.0, 0.12739846, 0.118306085, 0.1101075, 0.102701426, 0.09599893, -0.8443681, NaN, 66, 
81, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 1, 1.0, 0.039719626, 0.0764045, 1.0, 0.14814815, 0.07077516, 0.14814815, 20.238096, 0.0, 0.0, 0.13784832, 0.12851112, 0.120031536, 0.112317, 0.105285965, -0.8610513, NaN, 66, 
82, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 1, 1.0, 0.037383176, 0.07207207, 1.0, 0.13414635, 0.06879103, 0.13414635, 19.047619, 0.0, 0.0, 0.12571754, 0.11798981, 0.11089518, 0.10437285, 0.09836852, -0.866921, NaN, 67, 
83, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 1, 1.0, 0.03504673, 0.06772009, 1.0, 0.12048193, 0.068373315, 0.12048193, 17.85714, 0.0, 0.0, 0.11369468, 0.107403226, 0.101565555, 0.09614355, 0.0911027, -0.8724122, NaN, 67, 
84, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 1, 1.0, 0.03271028, 0.06334841, 1.0, 0.10714286, 0.067955606, 0.10714286, 16.666668, 0.0, 0.0, 0.10184246, 0.09686591, 0.09219125, 0.08779817, 0.0836678, -0.8779195, NaN, 68, 
85, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 1, 1.0, 0.030373832, 0.058956917, 1.0, 0.09411765, 0.06597148, 0.09411765, 15.476191, 0.0, 0.0, 0.08993352, 0.085975006, 0.0822289, 0.078682795, 0.075325064, -0.88184565, NaN, 69, 
86, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 1, 1.0, 0.028037382, 0.05454545, 1.0, 0.08139535, 0.06438418, 0.08139535, 14.285713, 0.0, 0.0, 0.078167826, 0.075092405, 0.072161555, 0.06936812, 0.066705324, -0.8854084, NaN, 70, 
87, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 1, 1.0, 0.025700934, 0.050113894, 1.0, 0.06896552, 0.06240005, 0.06896552, 13.095236, 0.0, 0.0, 0.06638783, 0.06392783, 0.061579812, 0.059338357, 0.057198327, -0.88723636, NaN, 70, 
88, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 1, 1.0, 0.023364486, 0.045662098, 1.0, 0.056818184, 0.058998693, 0.056818184, 11.904764, 0.0, 0.0, 0.05487372, 0.053013515, 0.051233627, 0.049530316, 0.047900025, -0.8894516, NaN, 71, 
89, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 1, 1.0, 0.021028038, 0.04118993, 1.0, 0.04494382, 0.047093928, 0.04494382, 10.714287, 0.0, 0.0, 0.04361468, 0.042337503, 0.04111005, 0.039930195, 0.038795896, -0.8921638, NaN, 71, 
90, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 1, 1.0, 0.018691588, 0.03669725, 1.0, 0.033333335, 0.046676215, 0.033333335, 9.523809, 0.0, 0.0, 0.032545067, 0.031783275, 0.031046923, 0.030335035, 0.029646656, -0.89488155, NaN, 72, 
91, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 1, 1.0, 0.01635514, 0.032183908, 1.0, 0.021978023, 0.046258505, 0.021978023, 8.333331, 0.0, 0.0, 0.021677509, 0.021382289, 0.021092258, 0.020807313, 0.020527352, -0.8978691, NaN, 73, 
92, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 1, 1.0, 0.009345794, 0.018518519, 1.0, 0.02173913, 0.024829933, 0.02173913, 7.1428595, 0.0, 0.0, 0.021583691, 0.021429375, 0.02127618, 0.021124093, 0.020973107, -0.9087986, NaN, 73, 
93, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 1, 1.0, 0.004672897, 0.009302326, 1.0, 0.021505376, 0.010544218, 0.021505376, 5.952382, 0.0, 0.0, 0.02142816, 0.02135138, 0.02127504, 0.021199131, 0.021123655, -0.91237915, NaN, 75, 
94, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 1, 1.0, 0.0023364485, 0.0046620043, 1.0, 0.010638298, 0.007142857, 0.010638298, 4.7619047, 0.0, 0.0, 0.010629294, 0.010620298, 0.01061131, 0.010602329, 0.010593356, -0.9149295, NaN, 75, 
95, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 1, NaN, 0.0, NaN, NaN, 0.0, 0.0, 0.0, 3.5714269, 0.0, 0.0, -Infinity, -Infinity, -Infinity, -Infinity, -Infinity, NaN, NaN, 76, 
2, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 2, 0.13328505, 0.8598131, 0.23079336, 0.22503932, 0.17066748, 0.85663605, 0.27183026, 20.238096, -7.0540374E-4, 1.0, 0.41886163, 0.17551221, 0.07357159, 0.03085167, 0.012942331, -0.07732522, -0.09298077, 8, 
3, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 2, 0.1245402, 0.5537383, 0.2033462, 0.2336219, 0.15359454, 0.7332594, 0.28916645, 14.285713, -0.0044162525, 1.0, 0.41609454, 0.17319025, 0.07210956, 0.030032977, 0.012512342, -0.08238542, -0.0736202, 5, 
4, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 2, 0.21378776, 0.6448598, 0.32111692, 0.30861092, 0.25169873, 0.79912966, 0.34299126, 27.380955, -4.2346635E-4, 1.0, 0.43759918, 0.19172116, 0.0840987, 0.03693534, 0.016241854, -0.12552528, -0.12530318, 9, 
5, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 2, 0.2393968, 0.59345794, 0.34116858, 0.38430655, 0.3245582, 0.7684798, 0.47428012, 30.952381, -0.0021374403, 1.0, 0.44725648, 0.20024066, 0.08974065, 0.040259574, 0.018079769, -0.1390103, -0.14627086, 8, 
6, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 2, 0.3115693, 0.635514, 0.41813987, 0.44167626, 0.3717322, 0.76371795, 0.5172627, 40.476192, -0.0035633591, 0.95789474, 0.47688007, 0.22913723, 0.11094052, 0.05412313, 0.026602566, -0.1782875, -0.20868957, 15, 
7, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 2, 0.3275218, 0.614486, 0.42729488, 0.4782068, 0.41587505, 0.7090345, 0.5770291, 42.85714, -0.0045419717, 0.9263158, 0.47912502, 0.2323048, 0.11411231, 0.056846, 0.02873917, -0.18828388, -0.21086568, 11, 
8, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 2, 0.35080644, 0.6098131, 0.44539246, 0.49551982, 0.42536345, 0.70746464, 0.5679026, 44.04762, -0.0043218816, 0.8736842, 0.48477, 0.23829898, 0.11886374, 0.06018111, 0.030926911, -0.20390616, -0.22156557, 10, 
9, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 2, 0.4801272, 0.7056075, 0.5714286, 0.5665074, 0.5795017, 0.7396468, 0.668308, 59.523808, -0.0048774183, 0.8842105, 0.49204752, 0.24539359, 0.12414951, 0.063751765, 0.033233926, -0.22817148, -0.23591794, 11, 
10, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 2, 0.46615088, 0.5630841, 0.5100529, 0.5738231, 0.55261564, 0.64865226, 0.626393, 57.142853, -0.008141576, 0.8736842, 0.5049409, 0.2581737, 0.13368723, 0.0701019, 0.037210986, -0.24404112, -0.2577805, 13, 
11, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 2, 0.4845815, 0.5140187, 0.49886623, 0.5932451, 0.54735035, 0.6332704, 0.64088994, 59.523808, -0.0069155674, 0.8736842, 0.5132948, 0.26616046, 0.13942266, 0.07376748, 0.03940928, -0.2771466, -0.27513131, 18, 
12, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 2, 0.4954955, 0.5140187, 0.5045872, 0.6066065, 0.5098186, 0.6332704, 0.5979201, 59.523808, -0.0068623265, 0.86315787, 0.4722816, 0.24568558, 0.12904234, 0.068419605, 0.0366091, -0.2833991, NaN, 15, 
13, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 2, 0.4965197, 0.5, 0.4982538, 0.6094353, 0.4686294, 0.6307641, 0.5499539, 58.333336, -0.00631325, 0.85263157, 0.4372329, 0.22805506, 0.12005825, 0.06377882, 0.034178305, -0.29120296, NaN, 19, 
14, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 2, 0.5541872, 0.5257009, 0.53956836, 0.67569774, 0.55819815, 0.75624454, 0.65566605, 63.095238, -0.00904824, 0.84210527, 0.4725344, 0.27492082, 0.17186764, 0.11706077, 0.08711086, -0.29435998, NaN, 22, 
15, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 2, 0.58157897, 0.51635516, 0.54702973, 0.6929824, 0.60876274, 0.7545737, 0.69714016, 65.47619, -0.007964113, 0.8, 0.48211935, 0.28160784, 0.17551877, 0.11833636, 0.08674332, -0.31085685, NaN, 23, 
16, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 2, 0.55153203, 0.46261683, 0.5031766, 0.6713092, 0.5915484, 0.729299, 0.68829113, 63.095238, -0.008853662, 0.76842105, 0.48488328, 0.28155157, 0.17405096, 0.116176374, 0.08426074, -0.319022, NaN, 25, 
17, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 2, 0.56, 0.45794392, 0.50385606, 0.67619044, 0.63028085, 0.7284636, 0.7164309, 63.095238, -0.013804702, 0.75789475, 0.48340613, 0.27801716, 0.17044586, 0.11291835, 0.081332065, -0.3240381, NaN, 27, 
18, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 2, 0.56231886, 0.45327103, 0.5019404, 0.6801932, 0.59156156, 0.7046541, 0.6729255, 63.095238, -0.014229024, 0.69473684, 0.45842442, 0.26441228, 0.16233283, 0.10753371, 0.07735968, -0.32783407, NaN, 34, 
19, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 2, 0.6148649, 0.42523363, 0.50276244, 0.696509, 0.6156033, 0.63832754, 0.663601, 66.666664, -0.013030813, 0.7157895, 0.4649329, 0.26850438, 0.1644487, 0.10821488, 0.07707312, -0.3480046, NaN, 29, 
20, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 2, 0.60958904, 0.41588786, 0.49444446, 0.6923516, 0.6348232, 0.6366567, 0.68042094, 65.47619, -0.013057316, 0.7157895, 0.48669133, 0.29815435, 0.19808011, 0.1434466, 0.11252353, -0.35108978, NaN, 31, 
21, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 2, 0.6363636, 0.42523363, 0.5098039, 0.7092074, 0.543747, 0.63832754, 0.59158254, 64.28571, -0.001973054, 0.70526314, 0.45026988, 0.28275752, 0.1908685, 0.13921003, 0.109251566, -0.3676735, NaN, 62, 
22, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 2, 0.6570397, 0.42523363, 0.516312, 0.7322503, 0.521809, 0.63832754, 0.56747013, 64.28571, -0.001933719, 0.69473684, 0.43110564, 0.27127042, 0.1832665, 0.13363317, 0.1047779, -0.37800246, NaN, 46, 
23, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 2, 0.69960475, 0.4135514, 0.51982385, 0.7641634, 0.5352877, 0.63701934, 0.57718486, 67.85715, -0.0028696267, 0.6526316, 0.4394419, 0.27608842, 0.1853883, 0.13391323, 0.10388564, -0.3928536, NaN, 30, 
24, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 2, 0.6935484, 0.40186915, 0.5088757, 0.75940865, 0.512984, 0.6330947, 0.5531355, 66.666664, -0.0036898092, 0.58947366, 0.4231179, 0.2667986, 0.17951572, 0.12971137, 0.10051874, -0.39782, NaN, 33, 
25, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 2, 0.6923077, 0.3995327, 0.5066667, 0.7584346, 0.45246464, 0.6259518, 0.4910101, 65.47619, -0.0039151125, 0.58947366, 0.3887746, 0.24854143, 0.16903198, 0.12308454, 0.09587163, -0.39897493, NaN, 32, 
26, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 2, 0.70247936, 0.39719626, 0.5074627, 0.7589532, 0.44019037, 0.6251669, 0.47383448, 65.47619, -0.0039727134, 0.5263158, 0.37595528, 0.24167699, 0.16508517, 0.12050422, 0.09388769, -0.40159684, NaN, 32, 
27, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 2, 0.6932773, 0.38551402, 0.49549547, 0.7521008, 0.37697348, 0.5431165, 0.4217172, 63.095238, -0.0074344687, 0.5263158, 0.36168092, 0.23221542, 0.15847103, 0.115631714, 0.09010781, -0.4009996, NaN, 33, 
28, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 2, 0.7, 0.37616822, 0.48936173, 0.76086956, 0.361526, 0.5145451, 0.40467173, 61.904762, -0.0067570377, 0.51578945, 0.34988186, 0.2251612, 0.15384163, 0.11226363, 0.08741764, -0.41054156, NaN, 70, 
29, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 2, 0.6834862, 0.34813085, 0.4613003, 0.7477064, 0.38354236, 0.5095325, 0.42520028, 60.714287, -0.0067570377, 0.49473685, 0.36578137, 0.23919597, 0.16512242, 0.12081836, 0.09362057, -0.42254886, NaN, 36, 
30, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 2, 0.71359223, 0.34345794, 0.46372238, 0.7815534, 0.37020206, 0.42619923, 0.4104714, 60.714287, -0.0066639227, 0.47368422, 0.37825888, 0.24889733, 0.17203693, 0.12541379, 0.09644421, -0.4430517, NaN, 42, 
31, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 2, 0.6984127, 0.3084112, 0.42787683, 0.76895946, 0.41202348, 0.4023897, 0.44382536, 60.714287, -0.001376543, 0.44210526, 0.39082375, 0.25923136, 0.17983615, 0.13095884, 0.10017405, -0.4531546, NaN, 53, 
32, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 2, 0.7197802, 0.30607477, 0.4295082, 0.78937733, 0.40539777, 0.401972, 0.4362058, 60.714287, -0.0038435431, 0.37894738, 0.39811248, 0.26410306, 0.1833182, 0.13350935, 0.102021694, -0.45624638, NaN, 56, 
33, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 2, 0.75438595, 0.30140188, 0.4307179, 0.800195, 0.40000004, 0.44618964, 0.4178451, 60.714287, -0.0025321974, 0.30526316, 0.3722306, 0.25002158, 0.17525843, 0.12856342, 0.098715596, -0.46487138, NaN, 50, 
34, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 2, 0.7443182, 0.30607477, 0.43377483, 0.7888258, 0.37436977, 0.46999916, 0.39169, 57.142853, -0.0013290629, 0.37894738, 0.34734523, 0.23573649, 0.16629793, 0.122372895, 0.09405603, -0.47575635, NaN, 52, 
35, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 2, 0.7383721, 0.29672897, 0.42333335, 0.7839148, 0.36367348, 0.46685943, 0.38049886, 55.95238, -0.002061747, 0.37894738, 0.3382313, 0.22979605, 0.16212568, 0.11924681, 0.09158702, -0.47593814, NaN, 64, 
36, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 2, 0.7181208, 0.25, 0.37088388, 0.77069354, 0.37248677, 0.42434242, 0.3969797, 55.95238, -0.004034584, 0.34736842, 0.3457848, 0.2345388, 0.16534609, 0.121493764, 0.093124084, -0.4883403, NaN, 57, 
37, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 2, 0.68115944, 0.21962617, 0.3321555, 0.7427536, 0.37142858, 0.38797405, 0.40126553, 53.571426, -0.005412707, 0.2736842, 0.35692483, 0.24306206, 0.17134929, 0.12543741, 0.09551901, -0.5054166, NaN, 58, 
38, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 2, 0.6615385, 0.20093457, 0.30824372, 0.72692305, 0.3879699, 0.37527564, 0.4170217, 52.380955, -0.00724099, 0.21052632, 0.3707992, 0.25690344, 0.18423426, 0.13695446, 0.10554455, -0.5100973, NaN, 49, 
39, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 2, 0.65625, 0.19626169, 0.30215827, 0.72265625, 0.378022, 0.3609899, 0.40632883, 51.19048, -0.00724099, 0.21052632, 0.36263222, 0.2519708, 0.18104276, 0.1347052, 0.10381378, -0.5122445, NaN, 47, 
40, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 2, 0.744, 0.21728972, 0.33634716, 0.8, 0.41857147, 0.3916022, 0.4399206, 54.761906, -0.0016101035, 0.21052632, 0.38119012, 0.270225, 0.19644223, 0.14676048, 0.11283736, -0.53964394, NaN, 49, 
41, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 2, 0.75609756, 0.21728972, 0.33756804, 0.8075881, 0.42462257, 0.3916022, 0.440031, 54.761906, -0.0022663984, 0.21052632, 0.3805151, 0.27772143, 0.2091824, 0.16286317, 0.13109072, -0.5439913, NaN, 50, 
42, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 2, 0.76229507, 0.21728972, 0.3381818, 0.8142077, 0.4145125, 0.3916022, 0.42955408, 54.761906, -0.0022663984, 0.21052632, 0.3569704, 0.26229692, 0.19884092, 0.15572408, 0.1259854, -0.5447966, NaN, 51, 
43, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 2, 0.75, 0.20327103, 0.31985295, 0.80459774, 0.42812848, 0.37119403, 0.44282025, 53.571426, -0.0038237171, 0.21052632, 0.3647299, 0.26770055, 0.20269053, 0.1584697, 0.12790173, -0.5523079, NaN, 52, 
44, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 2, 0.75438595, 0.20093457, 0.31734318, 0.8099415, 0.4108225, 0.34738448, 0.42518035, 53.571426, -0.0038237171, 0.21052632, 0.35759893, 0.26295817, 0.19925027, 0.15576991, 0.12564896, -0.556692, NaN, 53, 
45, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 2, 0.76785713, 0.20093457, 0.31851852, 0.8184524, 0.416508, 0.34738448, 0.4256085, 53.571426, -0.0038237171, 0.21052632, 0.3519739, 0.26028314, 0.19807205, 0.15527657, 0.12540342, -0.55946547, NaN, 54, 
46, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 2, 0.7818182, 0.20093457, 0.3197026, 0.8333334, 0.40745345, 0.34738448, 0.41635612, 53.571426, -0.0038237171, 0.21052632, 0.34740564, 0.25891748, 0.1982638, 0.1561042, 0.12637219, -0.56297046, NaN, 55, 
47, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 2, 0.7714286, 0.18925233, 0.30393997, 0.8253969, 0.39878422, 0.34529594, 0.4074975, 52.380955, -0.0038070416, 0.14736842, 0.34101543, 0.25471267, 0.19531973, 0.1538901, 0.12458583, -0.57422364, NaN, 56, 
48, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 2, 0.7692308, 0.18691589, 0.3007519, 0.823718, 0.36964285, 0.34487823, 0.37817463, 51.19048, -0.0038070416, 0.14736842, 0.31406406, 0.23049901, 0.17323864, 0.13352501, 0.10564373, -0.57107615, NaN, 58, 
49, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 2, 0.76, 0.17757009, 0.28787875, 0.8166667, 0.3620991, 0.3432074, 0.37045678, 50.0, -0.0038070416, 0.14736842, 0.30967113, 0.22871521, 0.17287982, 0.1338764, 0.106285065, -0.58040327, NaN, 58, 
50, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 2, 0.83516484, 0.17757009, 0.2928709, 0.89743596, 0.3782857, 0.3432074, 0.38647622, 52.380955, -0.0038070416, 0.07368421, 0.30890694, 0.23196948, 0.1779487, 0.13951069, 0.11180624, -0.60008323, NaN, 60, 
51, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 2, 0.8333333, 0.17523365, 0.2895753, 0.8962964, 0.3512605, 0.33980602, 0.3592904, 51.19048, -0.0015934282, 0.07368421, 0.29186964, 0.22127211, 0.17101616, 0.13484693, 0.10853414, -0.6028049, NaN, 60, 
52, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 2, 0.83146065, 0.17289719, 0.28626692, 0.8951312, 0.32527474, 0.33902112, 0.3331502, 50.0, -0.0012476768, 0.07368421, 0.27546942, 0.21096581, 0.16433308, 0.13034971, 0.10537891, -0.6055702, NaN, 64, 
53, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 2, 0.8915663, 0.17289719, 0.28962818, 0.92369485, 0.3245283, 0.33902112, 0.32955974, 50.0, -8.804302E-4, 0.06315789, 0.27141625, 0.20868838, 0.16313441, 0.12977944, 0.10515073, -0.6208696, NaN, 64, 
54, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 2, 0.8378378, 0.1448598, 0.24701194, 0.89414424, 0.3277778, 0.30954266, 0.3373457, 47.619045, -0.0069487803, 0.0, 0.2817075, 0.21779503, 0.17129815, 0.13714802, 0.11181893, -0.62942344, NaN, 65, 
55, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 2, 0.8857143, 0.1448598, 0.24899599, 0.9452382, 0.32909092, 0.30954266, 0.33848485, 47.619045, -0.0069487803, 0.0, 0.2792408, 0.21864627, 0.17473593, 0.14260352, 0.11884606, -0.6363117, NaN, 65, 
56, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 2, 0.88235295, 0.14018692, 0.2419355, 0.94362754, 0.3232143, 0.30797282, 0.33244047, 46.428574, -0.0069487803, 0.0, 0.27558786, 0.2165149, 0.17338555, 0.14162916, 0.11803438, -0.642983, NaN, 66, 
57, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 2, 0.9032258, 0.13084112, 0.22857143, 0.9489248, 0.33040938, 0.26035374, 0.3425926, 45.238094, -0.0069487803, 0.0, 0.2846855, 0.22371627, 0.17898963, 0.14591716, 0.121255346, -0.6591409, NaN, 67, 
58, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 2, 0.90163934, 0.12850468, 0.2249489, 0.94808745, 0.32471266, 0.25876644, 0.33668584, 44.04762, -0.00993275, 0.0, 0.2833503, 0.22562066, 0.18293825, 0.15110329, 0.12713362, -0.6624825, NaN, 50, 
59, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 2, 0.9, 0.12616822, 0.22131146, 0.9472223, 0.3022599, 0.25834873, 0.31403014, 42.85714, -0.00993275, 0.0, 0.26233754, 0.20629309, 0.16501002, 0.13436109, 0.11141593, -0.65865666, NaN, 51, 
60, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 2, 0.8947368, 0.11915888, 0.21030927, 0.9444445, 0.2972222, 0.24814463, 0.30879632, 41.666668, -0.010987593, 0.0, 0.2591683, 0.20479989, 0.16461985, 0.13466877, 0.11213777, -0.6625805, NaN, 51, 
61, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 2, 0.88235295, 0.10514019, 0.18789144, 0.93790853, 0.30874315, 0.23862083, 0.32012752, 40.476192, -0.011280245, 0.0, 0.26892173, 0.21328323, 0.17186098, 0.14076008, 0.11720084, -0.68072456, NaN, 52, 
62, TermFrequencyInverseDocumentFrequencyWeight, 0.0, 0, 2, CosineDistance, 2, 0.87234044, 0.095794395, 0.17263159, 0.93262416, 0.31989247, 0.23694995, 0.3310932, 39.285713, -0.011280245, 0.0, 0.28040025, 0.22500694, 0.18338875, 0.15180579, 0.127589, -0.6867349, NaN, 53, 
